date,3304557,3301702,3303500,3305109,3303302,3304904,3300456,3303203,3302858,3304144,3302502
2020-03-06,,,,,,,,,,,
2020-03-07,,,,,,,,,,,
2020-03-08,,,,,,,,,,,
2020-03-09,,,,,,,,,,,
2020-03-10,,,,,,,,,,,
2020-03-11,,,,,,,,,,,
2020-03-12,,,,,,,,,,,
2020-03-13,,,,,,,,,,,
2020-03-14,,,,,,,,,,,
2020-03-15,,,,,,,,,,,
2020-03-16,,,,,,,,,,,
2020-03-17,,,,,,,,,,,
2020-03-18,,,,,,,,,,,
2020-03-19,,,,,,,,,,,
2020-03-20,,,,,,,,,,,
2020-03-21,,,,,,,,,,,
2020-03-22,,,,,,,,,,,
2020-03-23,,,,,,,,,,,
2020-03-24,,,,,,,,,,,
2020-03-25,,,,,,,,,,,
2020-03-26,,,,,,,,,,,
2020-03-27,,,,,,,,,,,
2020-03-28,,,,,,,,,,,
2020-03-29,,,,,,,,,,,
2020-03-30,,,,,,,,,,,
2020-03-31,,,,,,,,,,,
2020-04-01,,,,,,,,,,,
2020-04-02,0.5445281608613156,0.003504244624604075,0.008190830548228242,,0.5965324847900888,4.246234705588632,0.0010095735871317637,,,,
2020-04-03,0.5643157800589502,0.004684942213802835,0.010796483653354191,,0.6125215291886712,5.406247116566122,0.0014341483190993874,,,,
2020-04-04,0.6785990743890304,0.00505833594507532,0.013134928721059242,0.0012462710718190123,0.592675185845262,5.607605365033449,0.0016808389943056494,,,,
2020-04-05,0.6453227608098876,0.005495069906304244,0.014571920255518631,0.0014589211348754716,0.652569164102892,6.478816200931576,0.0017659628589450581,,,,
2020-04-06,0.6419725569116065,0.006346479611040156,0.0158212189509809,0.0016896950129727875,0.7017610626300604,6.6305438832706525,0.001733686514544841,,0.00013141709813994254,,
2020-04-07,0.677369066841902,0.006637623204404676,0.017243373285070134,0.001927042162178472,0.6428405421212229,6.851993208984186,0.001816007303397422,,0.0001731360976385369,,
