date,3304557,3301702,3303500,3305109,3303302,3304904,3300456,3303203,3302858,3304144,3302502
2020-03-06,,,,,,,,,,,
2020-03-07,,,,,,,,,,,
2020-03-08,,,,,,,,,,,
2020-03-09,,,,,,,,,,,
2020-03-10,,,,,,,,,,,
2020-03-11,,,,,,,,,,,
2020-03-12,,,,,,,,,,,
2020-03-13,,,,,,,,,,,
2020-03-14,,,,,,,,,,,
2020-03-15,,,,,,,,,,,
2020-03-16,,,,,,,,,,,
2020-03-17,,,,,,,,,,,
2020-03-18,,,,,,,,,,,
2020-03-19,,,,,,,,,,,
2020-03-20,,,,,,,,,,,
2020-03-21,,,,,,,,,,,
2020-03-22,,,,,,,,,,,
2020-03-23,,,,,,,,,,,
2020-03-24,,,,,,,,,,,
2020-03-25,,,,,,,,,,,
2020-03-26,,,,,,,,,,,
2020-03-27,,,,,,,,,,,
2020-03-28,,,,,,,,,,,
2020-03-29,,,,,,,,,,,
2020-03-30,,,,,,,,,,,
2020-03-31,,,,,,,,,,,
2020-04-01,,,,,,,,,,,
2020-04-02,,,,,,,,,,,
2020-04-03,,,,,,,,,,,
2020-04-04,,,,,,,,,,,
2020-04-05,,,,,,,,,,,
2020-04-06,,,,,,,,,,,
2020-04-07,,,,,,,,,,,
2020-04-08,,,,,,,,,,,
2020-04-09,0.0017808454032050849,0.008036023968201878,0.001787282920321679,0.0006517046166265712,0.0022973363349555213,0.0008774775514109698,0.0005985920713103591,,3.60582736999675e-05,,2.2092772311245334
2020-04-10,0.0016056576820820492,0.007305336300593568,0.001699037361365133,0.0005598337093196569,0.002243788992185996,0.0007541853122668865,0.0005315058005398812,,3.441230116746785e-05,,1.699040331738684
2020-04-11,0.0015547770350009431,0.007009046269610071,0.0017849146022611655,0.000561585711326137,0.002277370501820674,0.0007349942209170657,0.0005419961890401917,0.00019970548018057597,3.6288366823259406e-05,,1.4799192359864335
